stationSlug	stationName	programId	title	sequenceIndex	estimatedStartOffsetSeconds	durationSeconds	audioUrl	streamUrl	rightsStatus	releaseAllowed
folk-regional	Folk & Regional	folk-regional-de8f6167-d436-420a-93af-8127c00e163b	सवा लाख जाट	33	7853	202	/radio-html/assets/audio/de8f6167-d436-420a-93af-8127c00e163b.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-79c1b363-10f4-4f23-a2d0-846a1ff744ec	सवा लाख जाट	34	8055	231	/radio-html/assets/audio/79c1b363-10f4-4f23-a2d0-846a1ff744ec.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-42bde3ea-cba3-4e45-acdb-d8b8a10379ca	जटाओं की गड़गड़ाहट	35	8286	251	/radio-html/assets/audio/42bde3ea-cba3-4e45-acdb-d8b8a10379ca.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-a10e118d-a2df-428c-add4-6624a46a39fc	जटाओं की गड़गड़ाहट	36	8537	240	/radio-html/assets/audio/a10e118d-a2df-428c-add4-6624a46a39fc.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-d3340fe8-0440-4a60-afec-7b57312659b8	जटाओं की डमकार	37	8777	202	/radio-html/assets/audio/d3340fe8-0440-4a60-afec-7b57312659b8.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-c7719c74-3520-40ba-9a5a-48be9a8e9af4	जटाओं की डमकार	38	8979	231	/radio-html/assets/audio/c7719c74-3520-40ba-9a5a-48be9a8e9af4.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-f5ca7479-1bc5-4df4-a86e-e410e27b36cb	इसी वाली बोटी	39	9210	262	/radio-html/assets/audio/f5ca7479-1bc5-4df4-a86e-e410e27b36cb.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-12134426-c294-4dd0-9375-9f507bb1140a	इसी वाली बोटी	40	9472	246	/radio-html/assets/audio/12134426-c294-4dd0-9375-9f507bb1140a.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-a0c2cd04-1c26-49ec-b699-610ef0a62630	बंसी की तान	41	9718	293	/radio-html/assets/audio/a0c2cd04-1c26-49ec-b699-610ef0a62630.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-17abc34f-fad4-4b66-86f5-340e07c01725	बंसी की तान	42	10011	327	/radio-html/assets/audio/17abc34f-fad4-4b66-86f5-340e07c01725.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-7f168537-a968-41cb-ba05-f17737463764	बंसीधर मुकुट	43	10338	328	/radio-html/assets/audio/7f168537-a968-41cb-ba05-f17737463764.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-d8e1bbbb-d558-49bb-9961-e2caa023d9aa	बंसीधर मुकुट	44	10666	312	/radio-html/assets/audio/d8e1bbbb-d558-49bb-9961-e2caa023d9aa.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-74a54818-5c55-4db4-bc1f-7dfa1e9fce6d	नीऑन लस्का	45	10978	227	/radio-html/assets/audio/74a54818-5c55-4db4-bc1f-7dfa1e9fce6d.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-565636d5-7042-4a96-88a9-f7835e3df3d0	नीऑन लस्का	46	11205	249	/radio-html/assets/audio/565636d5-7042-4a96-88a9-f7835e3df3d0.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-e3e41c8a-d755-4128-b6d7-eb79a61facec	चस्का ढार	47	11454	224	/radio-html/assets/audio/e3e41c8a-d755-4128-b6d7-eb79a61facec.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-4417277d-8df9-416a-ac8b-9b68e3cdf5be	चस्का ढार	48	11678	246	/radio-html/assets/audio/4417277d-8df9-416a-ac8b-9b68e3cdf5be.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-216ca16d-22ff-4a35-959c-89ff65126a95	Chaska Laska	49	11924	239	/radio-html/assets/audio/216ca16d-22ff-4a35-959c-89ff65126a95.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-b564bd23-5730-4718-b0f9-e2fb7eba934f	Chaska Laska	50	12163	255	/radio-html/assets/audio/b564bd23-5730-4718-b0f9-e2fb7eba934f.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-48633b3f-1638-40cc-b3e8-55bd791ea44e	कैसी वैसी सी	51	12418	134	/radio-html/assets/audio/48633b3f-1638-40cc-b3e8-55bd791ea44e.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-fec3e2d0-b4c1-47aa-b22f-a7b5f2ea4774	कैसी वैसी सी	52	12552	127	/radio-html/assets/audio/fec3e2d0-b4c1-47aa-b22f-a7b5f2ea4774.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-c50d2540-0f2b-4c94-bb28-6a3c4883e847	सुनहर हारा फूका	53	12679	307	/radio-html/assets/audio/c50d2540-0f2b-4c94-bb28-6a3c4883e847.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-6fe0efcf-2803-4ea7-83a7-a2f0a923176d	सुनहर हारा फूका	54	12986	365	/radio-html/assets/audio/6fe0efcf-2803-4ea7-83a7-a2f0a923176d.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-d195714f-a2b3-4d77-ae4f-f18670428eb0	मेघ की विरह	55	13351	265	/radio-html/assets/audio/d195714f-a2b3-4d77-ae4f-f18670428eb0.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-4cacdec0-b868-46d6-b260-0944f8278d76	मेघ की विरह	56	13616	288	/radio-html/assets/audio/4cacdec0-b868-46d6-b260-0944f8278d76.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-4df6f608-207a-494e-91e5-296847785ef2	WhatsApp Image 2025-06-17 at 20.41.57 (Remastered)	57	13904	174	/radio-html/assets/audio/4df6f608-207a-494e-91e5-296847785ef2.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-4cccdb69-4cb8-41f3-91bc-bac82f3583af	WhatsApp Image 2025-06-17 at 20.41.57 (Remastered)	58	14078	174	/radio-html/assets/audio/4cccdb69-4cb8-41f3-91bc-bac82f3583af.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-809507be-5a63-49dc-8e0d-a16b87287cc8	पिंकी नाच	59	14252	232	/radio-html/assets/audio/809507be-5a63-49dc-8e0d-a16b87287cc8.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-55c1da3f-383e-4f89-b2f1-e371ee790fb4	पिंकी नाच	60	14484	235	/radio-html/assets/audio/55c1da3f-383e-4f89-b2f1-e371ee790fb4.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-67e8aee2-9b5a-47cc-88a6-741643a45909	पिंकी थाली	61	14719	299	/radio-html/assets/audio/67e8aee2-9b5a-47cc-88a6-741643a45909.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-416d0856-a289-4daf-ade4-0c21dfa4b8dd	पिंकी थाली	62	15018	301	/radio-html/assets/audio/416d0856-a289-4daf-ade4-0c21dfa4b8dd.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-8abf9e3b-198d-42d4-b547-c789d030e9fa	पिंकी का थाली	63	15319	282	/radio-html/assets/audio/8abf9e3b-198d-42d4-b547-c789d030e9fa.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-8f0c2cf6-a3ee-488c-a85c-95779c10cd5c	पिंकी का थाली	64	15601	269	/radio-html/assets/audio/8f0c2cf6-a3ee-488c-a85c-95779c10cd5c.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-1b8e0980-f89e-41df-9a65-5a6eb313c777	पिंकी की थाली	65	15870	288	/radio-html/assets/audio/1b8e0980-f89e-41df-9a65-5a6eb313c777.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-3ab7074f-3f3a-4669-8f7d-3b93838e728b	पिंकी की थाली	66	16158	295	/radio-html/assets/audio/3ab7074f-3f3a-4669-8f7d-3b93838e728b.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-ba996ff1-61da-4e8f-8887-34fa43c9dd27	चुंग-चुंग गज़ब	67	16453	152	/radio-html/assets/audio/ba996ff1-61da-4e8f-8887-34fa43c9dd27.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-da33ae1c-117f-41b3-9784-fe362d228637	चुंग-चुंग गज़ब	68	16605	176	/radio-html/assets/audio/da33ae1c-117f-41b3-9784-fe362d228637.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-3c427c65-53cf-4f73-8314-f7c17ce91bfd	Train Chug-Chug चमत्कार	69	16781	157	/radio-html/assets/audio/3c427c65-53cf-4f73-8314-f7c17ce91bfd.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-ef0b0bee-7663-448a-879e-09acd3a01be8	Train Chug-Chug चमत्कार	70	16938	192	/radio-html/assets/audio/ef0b0bee-7663-448a-879e-09acd3a01be8.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-e81cfcda-4146-4974-97ad-0def356a7395	नमक सनक	71	17130	221	/radio-html/assets/audio/e81cfcda-4146-4974-97ad-0def356a7395.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-a8149b61-2d92-49dc-953c-4ada38600bae	नमक सनक	72	17351	227	/radio-html/assets/audio/a8149b61-2d92-49dc-953c-4ada38600bae.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-119e5763-3ed3-4801-b36d-5146d62459cb	कबीरा न रो	73	17578	198	/radio-html/assets/audio/119e5763-3ed3-4801-b36d-5146d62459cb.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-b893c0fe-1e67-4f62-9a13-005c52b42182	कबीरा न रो	74	17776	182	/radio-html/assets/audio/b893c0fe-1e67-4f62-9a13-005c52b42182.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-5a96815a-5320-4ebb-83ad-5088f4d5119f	कुचली पुचली लोरी	75	17958	161	/radio-html/assets/audio/5a96815a-5320-4ebb-83ad-5088f4d5119f.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-f3e731fd-6f31-461c-a2a6-3b473777fab5	कुचली पुचली लोरी	76	18119	152	/radio-html/assets/audio/f3e731fd-6f31-461c-a2a6-3b473777fab5.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-b37c71bb-dbeb-4ae3-99d2-7debde5ee2be	कुचली पुचली सो जा	77	18271	187	/radio-html/assets/audio/b37c71bb-dbeb-4ae3-99d2-7debde5ee2be.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-35f7f955-01dd-4c65-bbbd-ba0e87bf0900	कुचली पुचली सो जा	78	18458	183	/radio-html/assets/audio/35f7f955-01dd-4c65-bbbd-ba0e87bf0900.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-340e22ab-5a0e-4a4e-9138-9bece1f77dd1	१०० साल टोरी	79	18641	192	/radio-html/assets/audio/340e22ab-5a0e-4a4e-9138-9bece1f77dd1.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-950bf07f-98a2-4abb-ab2d-2cae95ac004e	१०० साल टोरी	80	18833	176	/radio-html/assets/audio/950bf07f-98a2-4abb-ab2d-2cae95ac004e.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-5068a560-60b3-4b89-8e83-0043262dc67f	E-tumbi Dhamal	81	19009	479	/radio-html/assets/audio/5068a560-60b3-4b89-8e83-0043262dc67f.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-03b043a1-b777-4366-8b83-766f61b5ec66	E-tumbi Dhamal	82	19488	220	/radio-html/assets/audio/03b043a1-b777-4366-8b83-766f61b5ec66.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-2a6843e3-bc23-478e-8ced-eab4bdc44ee1	ਟੁੱਟੇ ਪੈਸੇ	83	19708	195	/radio-html/assets/audio/2a6843e3-bc23-478e-8ced-eab4bdc44ee1.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-6e735a57-85ab-45fc-912a-9c64579dc9f2	ਟੁੱਟੇ ਪੈਸੇ	84	19903	148	/radio-html/assets/audio/6e735a57-85ab-45fc-912a-9c64579dc9f2.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-91fa6d67-0722-4664-bf50-57a42d36afe0	आवाज़ों की अदालत	85	20051	157	/radio-html/assets/audio/91fa6d67-0722-4664-bf50-57a42d36afe0.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-212b81f6-e8b1-474c-9352-45c27deed354	आवाज़ों की अदालत	86	20208	479	/radio-html/assets/audio/212b81f6-e8b1-474c-9352-45c27deed354.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-59d3489b-c33c-4509-bbff-c4bfdb962cda	पीएच कला-दीक्षित अदालत	87	20687	193	/radio-html/assets/audio/59d3489b-c33c-4509-bbff-c4bfdb962cda.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-d80e4b3a-e710-464d-b061-83ff02e2c7da	पीएच कला-दीक्षित अदालत	88	20880	204	/radio-html/assets/audio/d80e4b3a-e710-464d-b061-83ff02e2c7da.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-0fe62a75-f9ed-431e-9780-297f79a24721	P.H.K.D. अदालत	89	21084	195	/radio-html/assets/audio/0fe62a75-f9ed-431e-9780-297f79a24721.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-9e058f7c-2ab6-4715-a723-643881330f31	P.H.K.D. अदालत	90	21279	219	/radio-html/assets/audio/9e058f7c-2ab6-4715-a723-643881330f31.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-e69716ad-6001-4c92-9160-2a4a79565ed6	आवाज़ों की अदालत	91	21498	218	/radio-html/assets/audio/e69716ad-6001-4c92-9160-2a4a79565ed6.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-fa7b702f-3dea-44bc-967c-93860cd46e1a	आवाज़ों की अदालत	92	21716	192	/radio-html/assets/audio/fa7b702f-3dea-44bc-967c-93860cd46e1a.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-fa63a507-2f0d-4477-b328-7e8895a24c68	आवाज़ों की अदालत	93	21908	190	/radio-html/assets/audio/fa63a507-2f0d-4477-b328-7e8895a24c68.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-7f329b6d-8172-4674-adad-6f83614ad576	आवाज़ों की अदालत	94	22098	178	/radio-html/assets/audio/7f329b6d-8172-4674-adad-6f83614ad576.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-7ed796e3-32c4-42d3-89a2-f658115084dd	नसीब का ऐलान	95	22276	213	/radio-html/assets/audio/7ed796e3-32c4-42d3-89a2-f658115084dd.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-e16d94cb-b3c5-4238-a1c5-c60c69bed286	नसीब का ऐलान	96	22489	224	/radio-html/assets/audio/e16d94cb-b3c5-4238-a1c5-c60c69bed286.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-517563f4-4c0a-447c-a6c7-5e81307423c3	“नसीब का ऐलान”	97	22713	205	/radio-html/assets/audio/517563f4-4c0a-447c-a6c7-5e81307423c3.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-b2c55b1c-8a02-4b27-93aa-0ef9015a5a48	“नसीब का ऐलान”	98	22918	213	/radio-html/assets/audio/b2c55b1c-8a02-4b27-93aa-0ef9015a5a48.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-47df1a51-f676-4534-9f25-5dd295225c24	इश्क-ए-इलाका	99	23131	239	/radio-html/assets/audio/47df1a51-f676-4534-9f25-5dd295225c24.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-3d3e0685-76e1-4447-88b2-83897ac87205	इश्क-ए-इलाका	100	23370	225	/radio-html/assets/audio/3d3e0685-76e1-4447-88b2-83897ac87205.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-a13887b3-fd6f-4171-a02c-199d56c390fa	Toota Ghada	101	23595	174	/radio-html/assets/audio/a13887b3-fd6f-4171-a02c-199d56c390fa.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-1d7debbc-1158-44de-a83a-eb493f33f9e5	Toota Ghada	102	23769	192	/radio-html/assets/audio/1d7debbc-1158-44de-a83a-eb493f33f9e5.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-68471c7c-8d42-4c98-9c0d-b3f038a459a7	धूर अम्बरां	103	23961	243	/radio-html/assets/audio/68471c7c-8d42-4c98-9c0d-b3f038a459a7.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-ee581be0-afd5-4d91-afa7-7fa47bf6e1ad	धूर अम्बरां	104	24204	226	/radio-html/assets/audio/ee581be0-afd5-4d91-afa7-7fa47bf6e1ad.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-ae245f7e-6572-4a7b-9ef6-801c86e507f2	बादलां की लोर	105	24430	229	/radio-html/assets/audio/ae245f7e-6572-4a7b-9ef6-801c86e507f2.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-13bbd5ed-b7db-4959-a7d2-79dab85ad756	बादलां की लोर	106	24659	262	/radio-html/assets/audio/13bbd5ed-b7db-4959-a7d2-79dab85ad756.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-a798ae26-3fed-4d39-9f32-c0bcd9d9fb15	लाडो बसंती मेहमान	107	24921	479	/radio-html/assets/audio/a798ae26-3fed-4d39-9f32-c0bcd9d9fb15.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-5edc6f4a-ebf7-4d22-b8e7-cd4bb333735f	लाडो बसंती मेहमान	108	25400	479	/radio-html/assets/audio/5edc6f4a-ebf7-4d22-b8e7-cd4bb333735f.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-92aab6f9-e79d-4b27-af30-0a7ab03f0536	एक केवट के ले जाने	109	25879	251	/radio-html/assets/audio/92aab6f9-e79d-4b27-af30-0a7ab03f0536.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-028206e0-2473-4078-8ef9-eb731d376d7e	एक केवट के ले जाने	110	26130	248	/radio-html/assets/audio/028206e0-2473-4078-8ef9-eb731d376d7e.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-bbc7b4ba-42c3-4395-bc2a-26134de64ab7	M+F ल लल ला लल ला	111	26378	268	/radio-html/assets/audio/bbc7b4ba-42c3-4395-bc2a-26134de64ab7.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-0d931d51-3575-4bd1-8740-0ed133c1eba9	M+F ल लल ला लल ला	112	26646	263	/radio-html/assets/audio/0d931d51-3575-4bd1-8740-0ed133c1eba9.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-e77952dc-af14-41a8-9ca5-44de89385d85	भीतर देख ले कदे टटोलकै ज्ञान	113	26909	195	/radio-html/assets/audio/e77952dc-af14-41a8-9ca5-44de89385d85.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-6b2681d0-8b5e-41fe-857c-74b2d7fcd89a	भीतर देख ले कदे टटोलकै ज्ञान	114	27104	207	/radio-html/assets/audio/6b2681d0-8b5e-41fe-857c-74b2d7fcd89a.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-83603ef3-3ea0-4277-a309-8bfaadcd9dbc	अंतरा:	115	27311	208	/radio-html/assets/audio/83603ef3-3ea0-4277-a309-8bfaadcd9dbc.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-9b949712-cb52-489b-89a8-c9c2c9b52db2	अंतरा:	116	27519	185	/radio-html/assets/audio/9b949712-cb52-489b-89a8-c9c2c9b52db2.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-b1dc4291-5dbc-4d58-8b74-4b5021142672	अंतरा:	117	27704	167	/radio-html/assets/audio/b1dc4291-5dbc-4d58-8b74-4b5021142672.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-400320f5-5add-4c1b-ab1d-a32f4e351b71	अंतरा:	118	27871	177	/radio-html/assets/audio/400320f5-5add-4c1b-ab1d-a32f4e351b71.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-4c9c262d-a876-4406-8e42-79d64f585366	WhatsApp Image 2025-06-17 at 20.41.57	119	28048	174	/radio-html/assets/audio/4c9c262d-a876-4406-8e42-79d64f585366.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-29ce4071-ec2f-4be4-9034-d4332fe76f86	अक्सर अक्सों की भीड़ में खो	120	28222	231	/radio-html/assets/audio/29ce4071-ec2f-4be4-9034-d4332fe76f86.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-acf72279-b350-4e2d-8241-7c4de927afb4	अक्सर अक्सों की भीड़ में खो	121	28453	211	/radio-html/assets/audio/acf72279-b350-4e2d-8241-7c4de927afb4.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-14a370bd-8e3e-4b27-9afc-31fede5f5c94	ढोल नगाड़े बाज़न दे तू II	122	28664	232	/radio-html/assets/audio/14a370bd-8e3e-4b27-9afc-31fede5f5c94.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-b6721538-96c3-408c-be12-613ca88da0d7	ढोल नगाड़े बाज़न दे तू II	123	28896	272	/radio-html/assets/audio/b6721538-96c3-408c-be12-613ca88da0d7.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-c01a92ed-1135-4bc5-b9f6-7ec8eaeef43c	दीमी दीमी हम्म्म्म्म II	124	29168	447	/radio-html/assets/audio/c01a92ed-1135-4bc5-b9f6-7ec8eaeef43c.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-c3895754-34ef-42e5-b30f-03de838fa995	दीमी दीमी हम्म्म्म्म II	125	29615	480	/radio-html/assets/audio/c3895754-34ef-42e5-b30f-03de838fa995.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-bf134052-5fe4-4f02-aa15-5757082f17fe	Hemant Jogi aakhda sun shaheed shera	126	30095	295	/radio-html/assets/audio/bf134052-5fe4-4f02-aa15-5757082f17fe.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-31a89117-5333-4f09-96f9-da776986d02d	Hemant Jogi aakhda sun shaheed shera	127	30390	254	/radio-html/assets/audio/31a89117-5333-4f09-96f9-da776986d02d.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-bed764bc-151e-4046-a0b6-773835719384	ਗੁਰੂ ਨਾਨਕ ਆਏ ਭਗਤ ਸਿੰਘ ਦੇ	128	30644	170	/radio-html/assets/audio/bed764bc-151e-4046-a0b6-773835719384.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-374bbc29-2826-4b31-ba70-48ad9999fa35	ਗੁਰੂ ਨਾਨਕ ਆਏ ਭਗਤ ਸਿੰਘ ਦੇ	129	30814	136	/radio-html/assets/audio/374bbc29-2826-4b31-ba70-48ad9999fa35.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-1b2ec847-7d17-420f-9042-dbced94d6763	लूक लूक देखूँ तने छुप छुप	130	30950	224	/radio-html/assets/audio/1b2ec847-7d17-420f-9042-dbced94d6763.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-6b3651e9-9f2d-4597-a0a5-de2414135203	लूक लूक देखूँ तने छुप छुप	131	31174	210	/radio-html/assets/audio/6b3651e9-9f2d-4597-a0a5-de2414135203.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-e09752f7-8498-4ed6-bcf6-594f85308686	neural jogi	132	31384	266	/radio-html/assets/audio/e09752f7-8498-4ed6-bcf6-594f85308686.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-cf3dbe9b-e2f2-4b21-bd5b-4332afa2a38e	neural jogi	133	31650	223	/radio-html/assets/audio/cf3dbe9b-e2f2-4b21-bd5b-4332afa2a38e.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-6a5dd84e-6da0-4b09-9a52-1db8c4acef47	neural jogi	134	31873	232	/radio-html/assets/audio/6a5dd84e-6da0-4b09-9a52-1db8c4acef47.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-43e46f35-5912-4f95-84b9-92edf0d0fb86	neural jogi	135	32105	181	/radio-html/assets/audio/43e46f35-5912-4f95-84b9-92edf0d0fb86.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-95afba01-5a36-42ca-8dcc-2506b2523fe4	neural jogi	136	32286	116	/radio-html/assets/audio/95afba01-5a36-42ca-8dcc-2506b2523fe4.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-050e19ec-ac35-452e-bb9e-16277b396b08	neural jogi	137	32402	126	/radio-html/assets/audio/050e19ec-ac35-452e-bb9e-16277b396b08.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-9d65a1fd-2546-4c3c-817e-49c52a5ebb0b	neural jogi	138	32528	91	/radio-html/assets/audio/9d65a1fd-2546-4c3c-817e-49c52a5ebb0b.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-75687504-db82-463a-96f8-62dd4c6ad2b1	neural jogi	139	32619	92	/radio-html/assets/audio/75687504-db82-463a-96f8-62dd4c6ad2b1.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-f02bb457-88b6-415c-9b34-da9e9896a390	neural jogi	140	32711	347	/radio-html/assets/audio/f02bb457-88b6-415c-9b34-da9e9896a390.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-28f32076-2c38-4dfd-8f9b-27aeeee9b5bc	neural jogi	141	33058	351	/radio-html/assets/audio/28f32076-2c38-4dfd-8f9b-27aeeee9b5bc.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-fdfe3689-13d3-4488-96a7-d2b0ad9210da	ल्या दे र गौसे	142	33409	300	/radio-html/assets/audio/fdfe3689-13d3-4488-96a7-d2b0ad9210da.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-47377bea-9774-4f7b-afe4-f4e941c19c0f	ल्या दे र गौसे	143	33709	292	/radio-html/assets/audio/47377bea-9774-4f7b-afe4-f4e941c19c0f.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-cabac8a7-5365-4ff9-b762-86e8a6586cd1	पिया जी तेरी याद आती	144	34001	230	/radio-html/assets/audio/cabac8a7-5365-4ff9-b762-86e8a6586cd1.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-80a39cda-0980-4c6e-bffb-50088c2967de	पिया जी तेरी याद आती	145	34231	212	/radio-html/assets/audio/80a39cda-0980-4c6e-bffb-50088c2967de.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-94f4c705-c5c7-4637-b67d-06a21a3e1771	पिया जी तेरी याद आती	146	34443	192	/radio-html/assets/audio/94f4c705-c5c7-4637-b67d-06a21a3e1771.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-edf821b2-166e-4650-a7ca-0b131dcc109b	पिया जी तेरी याद आती	147	34635	211	/radio-html/assets/audio/edf821b2-166e-4650-a7ca-0b131dcc109b.mp3	NULL	NULL	false
folk-regional	Folk & Regional	folk-regional-14ce1222-9f05-4f2f-bcdd-c9b871cca5a1	मेरा पिया महान	148	34846	193	/radio-html/assets/audio/14ce1222-9f05-4f2f-bcdd-c9b871cca5a1.mp3	NULL	NULL	false
